#Selection name: Selection 1
#Area (µm^2): 30942047.62
Cell ID,Cluster,Transcripts,Area (µm^2)
ejggacjk-1,Cluster 8,0,63.22
abpegabf-1,Cluster 7,0,149.47
ejkaeoee-1,Cluster 8,0,90.72
ejldpamh-1,Cluster 24,0,97.85
ejmbhllg-1,Cluster 8,0,162.83
ejloogfj-1,Cluster 8,0,52.07
ejlhklca-1,Cluster 8,0,75.77
ejmbofpj-1,Cluster 5,0,91.17
aboimpdj-1,Cluster 15,0,217.97
ejkekcjo-1,Cluster 36,0,29.98
ejmakdpj-1,Cluster 6,0,82.95
ejkfhncj-1,Cluster 23,0,60.64
ejkeifmp-1,Cluster 4,0,56.81
ejmcdjgf-1,Cluster 8,0,78.03
ejlokkee-1,Cluster 10,0,34.23
ejlpmeom-1,Cluster 10,0,32.96
abpemdeo-1,Cluster 7,0,236.84
ejkemkji-1,Cluster 23,0,75.41
ejlnkndm-1,Cluster 30,0,172.63
abndppbj-1,Cluster 15,0,207.94
egpfdooc-1,Cluster 6,0,88.19
egpejbch-1,Cluster 23,0,91.98
abmpoied-1,Cluster 7,0,157.37
egpgapmc-1,Cluster 30,0,99.75
egpfnlil-1,Cluster 4,0,73.56
egpebcfa-1,Cluster 6,0,68.14
egpgbopo-1,Cluster 36,0,47.87
egpgipek-1,Cluster 23,0,93.52
abmpeokj-1,Cluster 15,0,272.25
egpgdmok-1,Cluster 6,0,93.02
abmomnli-1,Cluster 7,0,87.42
egpepopo-1,Cluster 6,0,85.71
abmokgoh-1,Cluster 7,0,203.25
abmoekak-1,Cluster 7,0,186.77
abmnnbgh-1,Cluster 7,0,110.18
egpgijll-1,Cluster 8,0,74.19
egpfejgc-1,Cluster 5,0,63.58
ehngmgic-1,Cluster 7,0,93.38
ejlmcnlj-1,Cluster 4,0,40.87
ehnfieof-1,Cluster 4,0,67.51
ehngiohm-1,Cluster 8,0,81.51
ehngejid-1,Cluster 31,0,77.85
ehnfkffc-1,Cluster 30,0,152.04
ehnfpbin-1,Cluster 5,0,65.97
egpffaai-1,Cluster 36,0,83.95
ejlkhdon-1,Cluster 7,0,53.19
egpgjmmi-1,Cluster 23,0,95.78
ejlklokk-1,Cluster 8,0,65.03
ejlkhfoh-1,Cluster 14,0,33.78
ejlljicl-1,Cluster 8,0,101.78
ejjpppmk-1,Cluster 5,0,52.61
ejlmcphd-1,Cluster 23,0,84.22
ejljcohp-1,Cluster 8,0,65.43
ejmdfjbc-1,Cluster 7,0,80.29
ejmckhea-1,Cluster 4,0,57.03
ejmcbidf-1,Cluster 10,0,48.81
ejlaemal-1,Cluster 4,0,72.70
abopdgdo-1,Cluster 7,0,163.29
abopbiif-1,Cluster 15,0,204.60
ejladhhc-1,Cluster 8,0,112.98
abonghdf-1,Cluster 7,0,120.39
aklponfg-1,Cluster 7,0,180.76
ognomogg-1,Cluster 14,0,79.75
ejldahjf-1,Cluster 7,0,89.32
ejjaiflb-1,Cluster 10,0,26.46
abppebhm-1,Cluster 7,0,156.56
acaammbe-1,Cluster 15,0,193.31
ejipikll-1,Cluster 8,0,48.23
acabhogo-1,Cluster 15,0,156.15
ejlalgdd-1,Cluster 7,0,66.24
aklphhca-1,Cluster 7,0,158.59
ejldbdjn-1,Cluster 7,0,40.01
abppkjmo-1,Cluster 15,0,179.81
ejlcdnmi-1,Cluster 5,0,86.93
abppidje-1,Cluster 7,0,134.70
ejlbfooe-1,Cluster 8,0,91.80
ejindcpk-1,Cluster 4,0,75.55
acaagapo-1,Cluster 7,0,138.86
ejilnnkn-1,Cluster 8,0,31.70
ejimoaci-1,Cluster 8,0,103.77
acaaigig-1,Cluster 2,0,119.12
ejldkjoc-1,Cluster 2,0,164.55
abpphpjb-1,Cluster 15,0,173.90
ejimdbkg-1,Cluster 8,0,46.96
acaaagka-1,Cluster 7,0,80.60
abppjmmn-1,Cluster 15,0,196.07
ejioeooo-1,Cluster 2,0,206.95
ejinhedn-1,Cluster 29,0,94.92
ejmaigcl-1,Cluster 4,0,30.48
ejinfpbk-1,Cluster 5,0,115.83
ejipekfn-1,Cluster 8,0,56.49
ejjcojgp-1,Cluster 8,0,91.98
ejmajddj-1,Cluster 4,0,40.28
egohjach-1,Cluster 22,0,83.00
egogibgb-1,Cluster 14,0,143.33
abncahhl-1,Cluster 7,0,211.51
egogljld-1,Cluster 34,0,37.43
egojenmc-1,Cluster 7,0,63.49
egokgmjk-1,Cluster 30,0,84.22
egokihcj-1,Cluster 36,0,39.06
egofahbj-1,Cluster 8,0,100.56
egpeegja-1,Cluster 23,0,76.18
abncafok-1,Cluster 7,0,223.34
abnbnihd-1,Cluster 7,0,160.94
abnbmbei-1,Cluster 7,0,267.60
abnajcap-1,Cluster 15,0,189.70
abomddih-1,Cluster 7,0,173.67
abnakako-1,Cluster 15,0,220.95
egojnbne-1,Cluster 36,0,34.59
abopfnea-1,Cluster 7,0,49.67
aklhmpoa-1,Cluster 15,0,178.14
akljamej-1,Cluster 7,0,120.07
abomdikp-1,Cluster 7,0,156.24
ehnficfp-1,Cluster 5,0,70.44
abomdnmb-1,Cluster 7,0,211.83
akljaajc-1,Cluster 7,0,99.98
ehnfgmmn-1,Cluster 8,0,46.74
ehnfehek-1,Cluster 8,0,56.17
aklogbmo-1,Cluster 15,0,198.28
abpaddna-1,Cluster 7,0,124.27
ehnffnfg-1,Cluster 8,0,60.28
akmadoii-1,Cluster 7,0,177.96
abonggmj-1,Cluster 15,0,182.57
ejmbpefg-1,Cluster 4,0,90.99
abopfgmk-1,Cluster 7,0,90.54
aboniahm-1,Cluster 7,0,89.41
abpaamjj-1,Cluster 15,0,255.13
abopbdam-1,Cluster 15,0,253.15
egohdbjm-1,Cluster 8,0,48.00
egpojdlk-1,Cluster 7,0,35.90
ehnmoafi-1,Cluster 36,0,174.53
ehnojgag-1,Cluster 8,0,80.42
abngocoj-1,Cluster 15,0,205.28
egphojbj-1,Cluster 7,0,63.94
egpopnec-1,Cluster 8,0,127.97
egpklohg-1,Cluster 7,0,75.73
abmllgbf-1,Cluster 15,0,127.88
abmmmgnm-1,Cluster 15,0,185.23
egphcfgh-1,Cluster 4,0,21.99
egpnacjj-1,Cluster 33,0,30.62
egpgpghi-1,Cluster 7,0,87.56
ehnmfkng-1,Cluster 23,0,75.91
egplihme-1,Cluster 7,0,86.88
egpkllhi-1,Cluster 6,0,146.22
ehnmhopl-1,Cluster 23,0,119.57
abngbbli-1,Cluster 7,0,85.03
ehaaffme-1,Cluster 8,0,107.20
abnfedpp-1,Cluster 7,0,84.44
abnfancc-1,Cluster 7,0,153.03
egpebhfa-1,Cluster 6,0,104.81
abngfdjh-1,Cluster 7,0,142.60
abnecaag-1,Cluster 7,0,173.67
abnhfdkp-1,Cluster 7,0,221.27
abnieibb-1,Cluster 15,0,221.81
abnebgfm-1,Cluster 7,0,219.14
abndnoid-1,Cluster 15,0,184.73
abmoncjb-1,Cluster 15,0,139.31
ehnjckdi-1,Cluster 36,0,65.70
ehnhpged-1,Cluster 7,0,107.74
abmmgfod-1,Cluster 15,0,264.34
ehnlnlla-1,Cluster 23,0,74.33
ehnknnoc-1,Cluster 23,0,77.31
ehnmalmh-1,Cluster 9,0,10.02
ehnhgepo-1,Cluster 31,0,76.04
ehnkcbca-1,Cluster 10,0,53.92
egplicip-1,Cluster 34,0,85.89
egpnfkfh-1,Cluster 22,0,97.27
ehnllehh-1,Cluster 23,0,54.96
ehjmdifd-1,Cluster 8,0,54.77
abmibemm-1,Cluster 7,0,183.83
ehoddgkb-1,Cluster 11,0,94.96
ehjmenoa-1,Cluster 8,0,55.27
abnjanof-1,Cluster 15,0,215.67
abmigiei-1,Cluster 7,0,238.83
ehjndkbi-1,Cluster 6,0,67.82
abmhkdbo-1,Cluster 15,0,206.14
egpjcpon-1,Cluster 6,0,74.33
ehocdoig-1,Cluster 6,0,80.47
ehjmjojc-1,Cluster 10,0,44.80
ehjmmmcb-1,Cluster 29,0,73.70
egpkefip-1,Cluster 8,0,45.61
abnjlkna-1,Cluster 15,0,229.80
abmfpdbf-1,Cluster 7,0,99.93
abnjkjgc-1,Cluster 7,0,180.40
egpiikkd-1,Cluster 8,0,23.48
abnjeblk-1,Cluster 15,0,219.46
abnikphd-1,Cluster 7,0,136.42
ognljpoe-1,Cluster 25,0,37.16
ehjmjhnb-1,Cluster 8,0,22.04
ehocabnh-1,Cluster 6,0,89.95
ognlpfff-1,Cluster 25,0,28.22
ehobojff-1,Cluster 8,0,70.76
abndchpe-1,Cluster 7,0,147.44
abnjgpai-1,Cluster 7,0,235.58
abndkaib-1,Cluster 15,0,163.56
ehnnbnia-1,Cluster 4,0,70.58
ehnofbkc-1,Cluster 8,0,59.79
ehnnbbca-1,Cluster 8,0,79.07
abnkjmko-1,Cluster 15,0,234.18
abmhhfdf-1,Cluster 7,0,194.53
abnkcbbl-1,Cluster 7,0,75.95
abncpmdk-1,Cluster 15,0,213.81
abnipiga-1,Cluster 7,0,123.50
ehnmgnia-1,Cluster 8,0,115.74
ehnomijp-1,Cluster 4,0,52.56
egnmkdno-1,Cluster 24,0,63.49
egnnccbb-1,Cluster 8,0,87.29
acjiaeio-1,Cluster 7,0,244.30
egnpnbak-1,Cluster 36,0,16.93
egohblkg-1,Cluster 8,0,90.13
egnnkbpl-1,Cluster 23,0,99.89
egnpbbbb-1,Cluster 30,0,76.31
egodgbdm-1,Cluster 23,0,116.95
acjhjhja-1,Cluster 7,0,68.50
egobjgfg-1,Cluster 7,0,160.35
egpbpjfa-1,Cluster 8,0,99.25
acjhijmh-1,Cluster 7,0,194.31
egoknoaj-1,Cluster 26,0,76.68
egojnjjd-1,Cluster 23,0,74.33
egnldgki-1,Cluster 34,0,149.96
egppcedp-1,Cluster 6,0,102.37
acjgobdh-1,Cluster 15,0,328.11
egocbdck-1,Cluster 7,0,41.59
egoafmpe-1,Cluster 26,0,48.90
egppmoca-1,Cluster 8,0,63.31
ehabbmgj-1,Cluster 23,0,79.07
egnogdig-1,Cluster 8,0,58.57
egpngjcj-1,Cluster 7,0,57.26
egppbimi-1,Cluster 7,0,53.69
egnommmj-1,Cluster 24,0,73.42
egochhap-1,Cluster 7,0,45.47
egpnjfdc-1,Cluster 34,0,58.61
egofkinf-1,Cluster 23,0,57.71
abnaninb-1,Cluster 7,0,182.02
ehaangjg-1,Cluster 8,0,77.26
egppnmpp-1,Cluster 6,0,110.86
egokodkp-1,Cluster 23,0,72.30
egpopkbj-1,Cluster 7,0,35.31
egplmaaj-1,Cluster 8,0,81.33
egpclclg-1,Cluster 6,0,129.06
egofklbh-1,Cluster 13,0,32.38
egnoieee-1,Cluster 30,0,57.53
egpnepkp-1,Cluster 7,0,99.89
acjiidmk-1,Cluster 7,0,200.67
abmenpbn-1,Cluster 15,0,186.13
acjffnpa-1,Cluster 7,0,213.72
egpbjinf-1,Cluster 34,0,88.69
abmfimla-1,Cluster 7,0,221.27
acjimaif-1,Cluster 7,0,193.00
egpacbcn-1,Cluster 7,0,25.02
egopkkcb-1,Cluster 7,0,65.25
ehjlpakk-1,Cluster 7,0,332.44
abmlddnl-1,Cluster 7,0,288.77
acjlgond-1,Cluster 7,0,154.89
abmlgphn-1,Cluster 15,0,202.98
egopoljp-1,Cluster 33,0,44.03
acjkclie-1,Cluster 7,0,50.98
abmldcpf-1,Cluster 7,0,116.73
ehjkchnc-1,Cluster 6,0,77.08
acjicjbo-1,Cluster 7,0,203.16
abmdcloh-1,Cluster 15,0,190.60
abnchonh-1,Cluster 15,0,203.47
egolpchn-1,Cluster 8,0,26.73
acjhmkpa-1,Cluster 15,0,199.95
egpkeipk-1,Cluster 8,0,114.79
egpblmmp-1,Cluster 8,0,82.55
acjhknce-1,Cluster 7,0,148.52
egpdmbmf-1,Cluster 8,0,81.73
egpcgoll-1,Cluster 5,0,55.23
egomodgm-1,Cluster 23,0,72.30
egommmek-1,Cluster 23,0,94.56
egompndj-1,Cluster 7,0,235.08
egomodhl-1,Cluster 6,0,94.96
egolgmmj-1,Cluster 10,0,70.13
egoldlca-1,Cluster 6,0,175.30
abmdchak-1,Cluster 7,0,164.87
egpkinph-1,Cluster 4,0,67.46
egnmheig-1,Cluster 9,0,59.56
egpdclfk-1,Cluster 15,0,194.85
ogagddap-1,Cluster 5,0,54.01
oamlagbo-1,Cluster 14,0,25.96
odgpiaee-1,Cluster 3,0,129.60
agmgcapj-1,Cluster 2,0,119.84
obgafaog-1,Cluster 1,0,158.00
obhknjcj-1,Cluster 8,0,68.50
jaejneco-1,Cluster 17,0,61.41
jagchjai-1,Cluster 17,0,78.57
jafnplfj-1,Cluster 2,0,136.10
agladdgo-1,Cluster 2,0,194.58
agjfddko-1,Cluster 2,0,128.06
jafmbced-1,Cluster 22,0,28.00
agknkdhf-1,Cluster 7,0,184.06
agkpjjch-1,Cluster 2,0,113.43
agkpofhm-1,Cluster 2,0,216.30
jafmlofp-1,Cluster 19,0,61.10
jafmopof-1,Cluster 19,0,29.76
jaemcgoc-1,Cluster 22,0,86.02
agjddphh-1,Cluster 17,0,135.92
jafmikbo-1,Cluster 22,0,46.38
agkoboce-1,Cluster 7,0,154.12
ohkopile-1,Cluster 25,0,12.87
agjeappl-1,Cluster 2,0,111.94
agkpjpci-1,Cluster 17,0,85.89
agkpofep-1,Cluster 7,0,216.57
jafmenmh-1,Cluster 33,0,31.34
agjmhmfo-1,Cluster 7,0,194.04
jaannlak-1,Cluster 2,0,234.54
agkojefh-1,Cluster 2,0,125.22
agjndijm-1,Cluster 17,0,108.42
jafmlmdj-1,Cluster 10,0,21.09
agjdmjhi-1,Cluster 2,0,139.71
jagbacmj-1,Cluster 22,0,47.64
agjdeehj-1,Cluster 2,0,114.83
jaemejaf-1,Cluster 2,0,181.98
jafnoiof-1,Cluster 19,0,64.62
jaanokik-1,Cluster 13,0,49.36
agiblbmb-1,Cluster 2,0,143.69
jafmekja-1,Cluster 34,0,27.09
jaemggnn-1,Cluster 19,0,30.66
jagbgmji-1,Cluster 2,0,161.03
jafmfgag-1,Cluster 5,0,39.65
ipphmdhp-1,Cluster 2,0,117.50
agjmdpjd-1,Cluster 2,0,131.13
agkolkfe-1,Cluster 17,0,59.43
agejckgn-1,Cluster 2,0,163.51
agekbcbg-1,Cluster 2,0,113.93
obhlclgn-1,Cluster 8,0,78.48
agehmphj-1,Cluster 2,0,129.15
ageihmmi-1,Cluster 3,0,153.58
obhelaja-1,Cluster 2,0,182.97
obhlbbpi-1,Cluster 8,0,67.01
agekboni-1,Cluster 2,0,89.50
obhkmcgf-1,Cluster 2,0,263.98
obhfbndo-1,Cluster 2,0,151.32
ageffnla-1,Cluster 2,0,177.55
obhmjlam-1,Cluster 17,0,137.18
obhkihkd-1,Cluster 2,0,127.93
obhmigke-1,Cluster 8,0,77.67
agkjlnnd-1,Cluster 2,0,117.27
agkkgpgl-1,Cluster 2,0,141.20
agehbmno-1,Cluster 2,0,196.07
agjfjbmo-1,Cluster 22,0,49.45
ageiiekc-1,Cluster 17,0,146.26
obhinloo-1,Cluster 17,0,129.69
agjfkcki-1,Cluster 2,0,148.84
jaejicbo-1,Cluster 22,0,38.47
jaejbpfg-1,Cluster 17,0,69.04
jaelfhil-1,Cluster 34,0,67.82
agldibin-1,Cluster 2,0,126.08
agladcad-1,Cluster 2,0,185.68
obhjaipg-1,Cluster 17,0,81.06
obhjbfgj-1,Cluster 2,0,101.51
agjfijen-1,Cluster 2,0,233.95
obhinblk-1,Cluster 17,0,101.87
agefklef-1,Cluster 12,0,35.58
agkhjomj-1,Cluster 7,0,165.23
aglajnjl-1,Cluster 2,0,121.43
aglalcbo-1,Cluster 2,0,198.69
agjehdck-1,Cluster 17,0,87.87
jagcejpc-1,Cluster 19,0,32.20
agldjgbe-1,Cluster 2,0,218.47
aglekhlp-1,Cluster 2,0,116.86
jaenafja-1,Cluster 8,0,88.78
jafdchio-1,Cluster 2,0,193.68
jeompbhm-1,Cluster 2,0,237.93
jaeldlhd-1,Cluster 22,0,52.52
jaenedio-1,Cluster 6,0,103.90
jaenhppd-1,Cluster 8,0,73.38
jaehpidf-1,Cluster 8,0,98.49
jeommlkk-1,Cluster 33,0,27.05
aglcccle-1,Cluster 17,0,138.77
jafcgenh-1,Cluster 4,0,54.96
jaeiojaa-1,Cluster 4,0,41.09
jafcmdgg-1,Cluster 17,0,101.38
jafcdfka-1,Cluster 8,0,66.33
jafbokco-1,Cluster 8,0,66.79
jafceboo-1,Cluster 2,0,151.05
agldgebh-1,Cluster 2,0,221.67
jaeofomp-1,Cluster 7,0,104.63
jaenolbi-1,Cluster 8,0,13.50
agldeibo-1,Cluster 7,0,119.21
jafaedom-1,Cluster 8,0,64.08
jafbobdf-1,Cluster 19,0,70.90
jafaepdl-1,Cluster 29,0,73.74
agknkojh-1,Cluster 15,0,142.74
agldeebj-1,Cluster 17,0,98.98
jeonlkea-1,Cluster 17,0,128.51
jeonkpic-1,Cluster 4,0,32.24
jaeojjmn-1,Cluster 2,0,84.85
jaephhlf-1,Cluster 8,0,85.44
jaeonbnp-1,Cluster 8,0,65.16
jaaiokln-1,Cluster 17,0,153.80
agibnojh-1,Cluster 15,0,154.84
agibcfgo-1,Cluster 7,0,137.86
jaaidjid-1,Cluster 17,0,182.16
jaahjijf-1,Cluster 8,0,91.80
jaakbggp-1,Cluster 7,0,101.51
jeonklcb-1,Cluster 2,0,346.57
agicoopg-1,Cluster 2,0,166.22
obgnmpma-1,Cluster 17,0,86.93
obghppie-1,Cluster 2,0,133.75
agkigojo-1,Cluster 2,0,164.82
obgolpcg-1,Cluster 34,0,54.82
agkjgdoc-1,Cluster 2,0,109.96
aglfgall-1,Cluster 4,0,70.94
aglgbhpk-1,Cluster 19,0,46.87
aglhlflo-1,Cluster 12,0,94.38
obgolpgo-1,Cluster 17,0,94.38
aglfhhol-1,Cluster 2,0,142.83
jaemkgce-1,Cluster 2,0,208.67
jaeilobo-1,Cluster 22,0,79.43
agkidjng-1,Cluster 17,0,73.51
obgmdnnl-1,Cluster 2,0,228.36
agliaeja-1,Cluster 2,0,134.39
obgncpcb-1,Cluster 2,0,193.77
aglgndkc-1,Cluster 17,0,48.86
aglfjmlk-1,Cluster 19,0,32.92
aglgaobg-1,Cluster 19,0,27.68
agkibhnj-1,Cluster 7,0,235.94
obhkghfj-1,Cluster 22,0,71.44
aglhnidf-1,Cluster 12,0,88.37
agkjfpdl-1,Cluster 2,0,124.36
obgkmcbn-1,Cluster 2,0,138.36
agkhhgoc-1,Cluster 17,0,62.90
obgipncp-1,Cluster 8,0,85.39
agogkbak-1,Cluster 17,0,88.01
aglephng-1,Cluster 17,0,103.18
obgkbdlk-1,Cluster 2,0,208.03
aglecdca-1,Cluster 3,0,123.28
obgjjcdo-1,Cluster 8,0,74.37
obgikdep-1,Cluster 10,0,28.90
aglepgaj-1,Cluster 19,0,48.72
jaehhclg-1,Cluster 8,0,91.98
obgkhdmh-1,Cluster 10,0,12.73
obglfhjd-1,Cluster 10,0,26.33
jaeieeoa-1,Cluster 2,0,139.67
agdiplil-1,Cluster 2,0,149.02
obfiefoj-1,Cluster 2,0,267.87
agdmmonp-1,Cluster 3,0,118.49
obhdbebp-1,Cluster 19,0,44.70
obhgnilg-1,Cluster 17,0,99.43
obficmgo-1,Cluster 31,0,67.69
agdpmigk-1,Cluster 12,0,55.14
obhcakof-1,Cluster 34,0,54.91
agebocno-1,Cluster 2,0,171.96
agkmecco-1,Cluster 2,0,121.83
agklcghh-1,Cluster 3,0,183.15
agecemed-1,Cluster 2,0,92.43
oimdmhjk-1,Cluster 25,0,8.04
agkhffpi-1,Cluster 2,0,98.89
agedhfmg-1,Cluster 2,0,121.61
obhjjlig-1,Cluster 12,0,99.25
obhhmmah-1,Cluster 34,0,54.19
agebbbai-1,Cluster 2,0,191.28
agkhckec-1,Cluster 17,0,142.78
obhdjolb-1,Cluster 19,0,57.62
agedmkha-1,Cluster 12,0,95.64
obhgmngl-1,Cluster 4,0,47.78
obfhohaj-1,Cluster 19,0,27.14
agkgejoh-1,Cluster 2,0,174.89
agdllann-1,Cluster 3,0,137.59
agdmdomd-1,Cluster 2,0,160.71
agkjhbme-1,Cluster 3,0,142.74
obhfklma-1,Cluster 12,0,52.65
agkmgdee-1,Cluster 2,0,128.83
agedhiho-1,Cluster 17,0,125.67
ageeojmj-1,Cluster 3,0,153.35
obhjoljk-1,Cluster 10,0,25.56
obhgimkc-1,Cluster 2,0,145.58
obhmkpmn-1,Cluster 2,0,141.07
agdjlpfc-1,Cluster 3,0,96.54
obhjokdc-1,Cluster 17,0,109.77
obhmaocd-1,Cluster 8,0,83.31
obhfheih-1,Cluster 12,0,97.85
obhfakbe-1,Cluster 2,0,132.08
agahfmkd-1,Cluster 2,0,119.26
obnoaeek-1,Cluster 17,0,100.65
agdonidb-1,Cluster 2,0,165.05
agagphje-1,Cluster 2,0,152.45
agdhnoae-1,Cluster 2,0,109.59
obnnpale-1,Cluster 29,0,81.51
obfncdhp-1,Cluster 31,0,77.58
agdohcbj-1,Cluster 2,0,155.52
obfoieml-1,Cluster 12,0,112.03
agdikili-1,Cluster 3,0,138.31
obfkcamb-1,Cluster 4,0,62.68
obfkiekc-1,Cluster 4,0,47.32
obfllpnl-1,Cluster 8,0,21.86
obflgodn-1,Cluster 4,0,59.34
obnndkpl-1,Cluster 17,0,108.78
agaiahki-1,Cluster 2,0,165.36
agdohhce-1,Cluster 22,0,41.72
obflllke-1,Cluster 29,0,77.89
agdofaak-1,Cluster 2,0,153.67
obfkbbbd-1,Cluster 19,0,57.30
obfonand-1,Cluster 12,0,74.06
agdjdehm-1,Cluster 2,0,151.73
agdoiofg-1,Cluster 2,0,205.05
obfmhmkf-1,Cluster 29,0,106.07
obfoklaf-1,Cluster 19,0,81.64
agaikgge-1,Cluster 2,0,119.75
obnobfjo-1,Cluster 8,0,76.95
obfloicb-1,Cluster 29,0,66.79
obfldica-1,Cluster 8,0,60.78
obfojkeb-1,Cluster 8,0,86.02
obnpadmn-1,Cluster 8,0,38.65
obfnhjlm-1,Cluster 19,0,22.04
obfodamn-1,Cluster 31,0,82.32
obfocpob-1,Cluster 29,0,78.98
agdiemnh-1,Cluster 12,0,62.90
oimdkhdn-1,Cluster 25,0,9.75
obhefced-1,Cluster 8,0,79.48
obhbmbcl-1,Cluster 4,0,49.18
agdkiago-1,Cluster 1,0,98.12
obhbpiil-1,Cluster 5,0,39.51
agdkhndl-1,Cluster 3,0,131.36
obgenljo-1,Cluster 1,0,77.13
obggbfja-1,Cluster 1,0,148.84
agdkomfn-1,Cluster 12,0,64.48
agdlfnhi-1,Cluster 2,0,141.43
agdjjmlk-1,Cluster 3,0,124.32
obfpcdlh-1,Cluster 1,0,228.94
agdjmcbd-1,Cluster 3,0,118.72
obgeiail-1,Cluster 10,0,23.71
obgeghai-1,Cluster 33,0,36.71
obgpblba-1,Cluster 19,0,57.80
obgpmfdj-1,Cluster 4,0,55.36
obhibbcp-1,Cluster 2,0,162.02
obhbbaok-1,Cluster 22,0,52.25
obgfncia-1,Cluster 1,0,77.53
agdlgidp-1,Cluster 2,0,166.63
obgfgbfn-1,Cluster 11,0,61.28
obfkkaec-1,Cluster 22,0,32.51
agklddko-1,Cluster 2,0,236.57
obhaeljl-1,Cluster 5,0,48.09
obhbiaai-1,Cluster 13,0,74.06
obgpgkjk-1,Cluster 14,0,25.24
obgcbdao-1,Cluster 1,0,297.53
obgbbmmo-1,Cluster 1,0,210.65
agldlhmc-1,Cluster 11,0,43.76
obgepgpg-1,Cluster 1,0,133.48
obgceakh-1,Cluster 1,0,228.90
agldohii-1,Cluster 2,0,173.40
agknebkf-1,Cluster 2,0,236.35
obghkdhm-1,Cluster 19,0,31.43
obgecdfo-1,Cluster 1,0,73.74
obgbmief-1,Cluster 1,0,70.04
agklkoai-1,Cluster 3,0,130.50
obgnkekp-1,Cluster 22,0,54.77
agldlmgn-1,Cluster 1,0,145.76
obnbnfno-1,Cluster 9,0,93.83
obnpdfaf-1,Cluster 1,0,115.24
obnekbmh-1,Cluster 11,0,63.85
obnfgjbf-1,Cluster 1,0,271.48
obnffdbj-1,Cluster 1,0,172.68
obnccnkf-1,Cluster 9,0,59.65
obnciiip-1,Cluster 9,0,71.89
odihidje-1,Cluster 3,0,167.17
obnchkkd-1,Cluster 12,0,110.45
obncnogb-1,Cluster 9,0,119.98
obnbgblk-1,Cluster 12,0,95.23
obnfaben-1,Cluster 1,0,103.86
obfkjldf-1,Cluster 4,0,56.22
obfkjeih-1,Cluster 1,0,122.19
odignmfe-1,Cluster 10,0,24.20
obndhjpj-1,Cluster 9,0,80.20
obndffob-1,Cluster 9,0,100.97
obndffll-1,Cluster 9,0,78.26
obmpcoko-1,Cluster 9,0,74.78
obfkkkpk-1,Cluster 2,0,222.08
obmnigjl-1,Cluster 1,0,158.54
obnaooof-1,Cluster 9,0,89.14
obmpllmi-1,Cluster 1,0,95.19
obnbccdh-1,Cluster 9,0,13.73
obmnijpn-1,Cluster 11,0,79.43
obmneocp-1,Cluster 14,0,14.13
obmpdajd-1,Cluster 9,0,57.48
obnbeoff-1,Cluster 9,0,99.03
obmohkjg-1,Cluster 9,0,80.20
obggpmgo-1,Cluster 9,0,36.44
obmoecdf-1,Cluster 1,0,146.35
obmmhagl-1,Cluster 1,0,194.67
obmpmpbi-1,Cluster 1,0,114.74
obgfnong-1,Cluster 9,0,56.58
obmolgcp-1,Cluster 14,0,33.05
obgfpope-1,Cluster 10,0,76.68
odfmmdmg-1,Cluster 19,0,91.40
jepgacnf-1,Cluster 5,0,84.85
agodhadh-1,Cluster 2,0,222.89
jepgkgjl-1,Cluster 13,0,44.39
jeongpnk-1,Cluster 17,0,99.75
jepfedkc-1,Cluster 11,0,43.67
jephiapm-1,Cluster 5,0,48.81
jepglhgk-1,Cluster 10,0,47.19
agnpnmib-1,Cluster 2,0,166.36
jepgjdgc-1,Cluster 4,0,92.53
jepgjljm-1,Cluster 4,0,45.25
jepfpfdh-1,Cluster 11,0,139.76
agoabpom-1,Cluster 2,0,179.95
jeokkhgj-1,Cluster 1,0,179.27
jepedbho-1,Cluster 1,0,217.52
jepbpnlc-1,Cluster 2,0,137.28
dchijinl-1,Cluster 3,0,68.01
jepgbipi-1,Cluster 11,0,38.29
jeojfcnl-1,Cluster 1,0,216.75
dchjbhgf-1,Cluster 19,0,24.43
jepcmaef-1,Cluster 1,0,223.43
jeomdadb-1,Cluster 1,0,143.42
dchbhafc-1,Cluster 2,0,196.57
agnkbcmi-1,Cluster 1,0,86.93
jepcpepd-1,Cluster 2,0,103.59
dchhcacc-1,Cluster 12,0,58.07
jeojlehd-1,Cluster 1,0,186.95
jeojlccm-1,Cluster 1,0,156.78
jepdfagl-1,Cluster 10,0,60.51
jeomimgj-1,Cluster 11,0,78.44
jepbobhe-1,Cluster 12,0,93.97
jeokbcko-1,Cluster 22,0,94.69
jepbpcka-1,Cluster 17,0,102.96
jepbkdoc-1,Cluster 19,0,59.74
jeomaljm-1,Cluster 13,0,85.30
jepcocne-1,Cluster 13,0,46.69
jeollcdn-1,Cluster 1,0,199.50
jeojllom-1,Cluster 1,0,264.34
dchaliod-1,Cluster 2,0,142.29
jeoocaih-1,Cluster 2,0,309.37
odfiibno-1,Cluster 11,0,81.96
odfjhgjp-1,Cluster 2,0,148.07
agnmajjj-1,Cluster 12,0,76.68
odfkhgea-1,Cluster 4,0,47.37
agomabop-1,Cluster 12,0,95.78
odfgnhbh-1,Cluster 9,0,93.65
odfibhho-1,Cluster 9,0,66.70
odfjebhg-1,Cluster 9,0,65.75
odfogjem-1,Cluster 17,0,123.14
odfjjnkb-1,Cluster 33,0,34.23
odfocppc-1,Cluster 12,0,190.74
odfklhic-1,Cluster 12,0,87.69
